NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GO:0016763	GO:0016763		17	-0.69369775	-1.6214409	0.031456955	0.10201802	0.97	66	tags=12%, list=3%, signal=12%	
GO:0006790	GO:0006790		40	-0.59503675	-1.6185606	0.017857144	0.101845235	0.971	254	tags=35%, list=11%, signal=39%	
GO:0046394	GO:0046394		91	-0.5199671	-1.6011685	0.008505468	0.116745636	0.985	412	tags=32%, list=19%, signal=38%	
GO:0016830	GO:0016830		23	-0.64756924	-1.5945972	0.019374069	0.11987566	0.986	253	tags=30%, list=11%, signal=34%	
GO:0006096	GO:0006096		19	-0.6618461	-1.588191	0.032407407	0.123602174	0.991	297	tags=37%, list=13%, signal=42%	
GO:0032555	GO:0032555		273	-0.45662144	-1.5815161	0.0	0.12803188	0.995	323	tags=18%, list=15%, signal=19%	
GO:0018130	GO:0018130		79	-0.5114407	-1.5808469	0.01494396	0.12512434	0.995	110	tags=10%, list=5%, signal=10%	
GO:0009072	GO:0009072		15	-0.6920779	-1.5805564	0.02681388	0.12210883	0.995	434	tags=60%, list=20%, signal=74%	
GO:0032559	GO:0032559		273	-0.45662144	-1.5665264	0.0	0.13331462	0.997	323	tags=18%, list=15%, signal=19%	
GO:1901362	GO:1901362		93	-0.4994154	-1.5659469	0.00969697	0.13047321	0.997	412	tags=26%, list=19%, signal=30%	
GO:0005524	GO:0005524		272	-0.45867968	-1.5608462	0.0010660981	0.13335335	0.997	323	tags=18%, list=15%, signal=19%	
GO:0044272	GO:0044272		29	-0.6083444	-1.5565146	0.02253521	0.13516203	0.997	303	tags=41%, list=14%, signal=47%	
GO:0009110	GO:0009110		25	-0.61704534	-1.5255185	0.044510387	0.16958253	1.0	147	tags=24%, list=7%, signal=25%	
GO:0006090	GO:0006090		21	-0.6348111	-1.5221262	0.059907835	0.16969572	1.0	297	tags=33%, list=13%, signal=38%	
GO:0030554	GO:0030554		307	-0.44108137	-1.5189074	0.0	0.17007676	1.0	323	tags=18%, list=15%, signal=18%	
GO:0016491	GO:0016491		170	-0.45874694	-1.5114378	0.0033594626	0.17643192	1.0	504	tags=40%, list=23%, signal=48%	
GO:0016811	GO:0016811		23	-0.6075406	-1.5059175	0.050974514	0.18021679	1.0	434	tags=43%, list=20%, signal=53%	
GO:1901575	GO:1901575		71	-0.4948111	-1.5011282	0.029449424	0.18279229	1.0	596	tags=48%, list=27%, signal=63%	
